ApplNo,device_sort_index,device_name,objectName,SetDeviceInstallationLocation,description,node_name,node_id,node_type,OccSens_En,instanceNumber,node_sort_index,node_path_index,id,site_id,RS485_Baudrate,RS485_Address,RS485_BusProtokoll,AI_Cnfg,Vmin_m3h,EnableAirQualityIndication,SetCo2LimitGoodAirQuality,SetCo2LimitModerateAirQuality,SetControlMode,VmaxH_m3h,VmaxC_m3h,Vnom_m3h,Damp_RotDir,Temp_Sp_H_Shift_ECO,Temp_Sp_C_Shift_ECO,POnMode,DmpPos_OFF,Temp_Max,Temp_Min,CO2_Calib_Min,CO2_Calib_Max,p_dep_mode,Act_SyncPos,dp_at_Vnom_Cal,SetBacnetWatchdogTimeout
2.0,9.0,07-23-230--150-3758,AHU-SF-04-VAV-10,n.a,DVS 150,AHU-SF-4,cf803c2b-de96-4bfb-a701-711bbec63e03,ROOM,0.0,30.0,2.0,0.0,16468.0,7433.0,2.0,30.0,1.0,1.0,102.0,1.0,1000.0,1500.0,1.0,510.0,510.0,1020.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,172.0,120.0
2.0,3.0, VAV-02,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,AHU02,a19db932-b909-4ff8-bb23-9733ac529467,ROOM,0.0,630.0,1.0,0.0,22683.0,9773.0,2.0,30.0,1.0,1.0,90.0,1.0,1000.0,1500.0,1.0,509.7,509.7,934.5,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,0.0,DVS - 150,4F-VAV-18,4F-VAV-18,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,4F-VAV-18,6b9a2224-6646-4343-8feb-c10406790446,ROOM,0.0,1418.0,17.0,0.0,8488.0,2568.0,2.0,87.0,1.0,2.0,51.0,1.0,1000.0,1500.0,1.0,510.0,510.0,1101.6,1.0,,,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,135.0,120.0
2.0,0.0,i623082220,ZoneEase VAV,Device Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,PID-8,7a7aaa0b-5e1b-4e86-bb9c-cdec63e62996,ROOM,0.0,1.0,0.0,0.0,16730.0,7537.0,2.0,1.0,0.0,1.0,297.0,0.0,1000.0,1500.0,1.0,1530.0,1530.0,1930.0,0.0,4.0,4.0,1.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,50.0,120.0
2.0,2.0,5-20-3-DVS-150/3,AHU03-VAV_34,AHU-03,DVS-150,N.A,d084db71-f270-49a0-a526-69ae31c74b1d,ROOM,0.0,4.0,0.0,0.0,4828.0,2485.0,2.0,4.0,1.0,2.0,102.0,1.0,1000.0,1500.0,1.0,561.0,561.0,1020.0,1.0,0.0,0.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,179.0,120.0
9.0,0.0,VAV-917,VAV-917,,,923a,246ccb66-13e8-45c4-a55a-da91137257ef,ROOM,0.0,771073.0,4.0,0.0,1270.0,1027.0,2.0,13.0,1.0,2.0,0.0,1.0,1000.0,1500.0,1.0,70.0,70.0,70.0,1.0,,,2.0,0.0,,,0.0,2000.0,1.0,1.0,0.0,120.0
3.0,6.0,VAV-9F-16,ZoneEase VAV,Quite Room 02,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,AHU/09-02,be2ab662-2876-4c7b-834d-2d3125db14ce,ROOM,0.0,106.0,1.0,0.0,9609.0,4588.0,2.0,106.0,1.0,1.0,71.6,1.0,1000.0,1500.0,1.0,477.4,477.4,849.5,0.0,1.0,1.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,49.8,120.0
2.0,0.0,VAV-PID-300,VAV32,VAV32,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-32,99c35900-6a2f-4036-a0a2-04cb39ada378,ROOM,0.0,1032.0,8.0,0.0,22971.0,9890.0,3.0,32.0,1.0,1.0,407.8,1.0,1000.0,1500.0,1.0,2718.4,2718.4,2990.3,1.0,0.0,0.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,373.3,120.0
2.0,20.0,1744,1A-16F-V6-25,1A-16F-84,V6_VAV-5000-06,C,9fb98580-8787-4673-9a5c-3c1b35d869ff,ROOM,0.0,2116084.0,2.0,0.0,16335.0,7377.0,2.0,84.0,1.0,1.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,19.0,A2_C2 VAV-82,4F_A2_C2 VAV-82,4F_A2_C2 VAV-82,4F_A2_C2 VAV-82,AHU - 02,1f3ebb6a-ce89-4a7d-972a-0e0c97c896af,ROOM,0.0,1482.0,1.0,0.0,24258.0,10450.0,2.0,55.0,1.0,1.0,90.0,1.0,1000.0,1500.0,1.0,679.6,679.6,934.5,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,64.0,RVAV - 65,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,Floor,3b40d213-904c-4508-87b2-135b9098c07c,ROOM,0.0,6068.0,0.0,0.0,17964.0,7933.0,2.0,68.0,1.0,1.0,39.1,1.0,1000.0,1500.0,1.0,390.8,390.8,934.5,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
2.0,20.0,VAV-L13-OF2-10,VAV-L13-OF2-10,Level 13,VAV,VAV,d896e7d2-0908-4409-aff0-0787e2fb0dce,ROOM,0.0,1130210.0,0.0,0.0,8185.0,4006.0,2.0,21.0,1.0,2.0,612.0,1.0,1000.0,1500.0,1.0,2039.0,2039.0,3500.0,0.0,2.0,2.0,3.0,0.0,28.0,18.0,100.0,2000.0,1.0,1.0,174.0,120.0
2.0,0.0, VAV PID-O-150,50,9th FL,0,VAV-50,e9bdc47e-cd1f-46e2-a696-1143c841215b,ROOM,0.0,50.0,48.0,0.0,3904.0,2110.0,3.0,50.0,1.0,2.0,51.0,1.0,1000.0,1500.0,1.0,510.0,510.0,612.0,1.0,0.0,5.0,3.0,0.0,30.0,18.0,0.0,2000.0,1.0,1.0,360.0,120.0
2.0,0.0,VAV-PID-250,VAV-32,VAV-32,0,VAV-32,5532a3b1-f7e9-4a87-9c90-5008bef4bbb6,ROOM,0.0,32.0,31.0,0.0,7697.0,3883.0,3.0,32.0,1.0,1.0,254.8516193,1.0,1000.0,1500.0,1.0,1699.010796,1699.010796,1868.911875,1.0,0.0,2.777777778,3.0,0.0,30.0,18.33333333,0.0,2000.0,1.0,1.0,373.26,120.0
2.0,0.0,VAV04,vav04,1,1,1,c9f3aedc-2e47-450b-8b03-8c78d389b156,ROOM,1.0,104.0,0.0,0.0,25799.0,11130.0,1.0,4.0,1.0,2.0,0.0,,1000.0,1500.0,1.0,392.4,392.4,1021.1,0.0,2.0,2.0,2.0,0.0,28.0,18.0,1.0,100.0,1.0,1.0,248.8,200.0
2.0,19.0,VAV-L8-20,VAV-L8-20,Level 8,VAV,VAV,ea6d8348-42d6-4666-9dbd-7aefe8f4ab92,ROOM,0.0,230070.0,0.0,0.0,3067.0,1049.0,2.0,70.0,1.0,2.0,324.0,1.0,1000.0,1500.0,1.0,1080.0,1080.0,2700.0,0.0,2.0,2.0,2.0,0.0,30.0,16.0,100.0,2000.0,1.0,1.0,384.0,120.0
2.0,64.0,EVAV-65,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,Floor,e4738472-5628-406e-86f0-f27dc01fa808,ROOM,0.0,1265.0,0.0,0.0,17964.0,7933.0,2.0,68.0,1.0,1.0,302.4,1.0,1000.0,1500.0,1.0,3024.2,3024.2,3907.7,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,161.7,120.0
19.0,0.0,box541,object431,location431,description431,room431,430#0#0,ROOM,1.0,541.0,0.0,0.0,327.0,327.0,4.0,43.0,1.0,2.0,22.0,1.0,1000.0,1500.0,1.0,130.0,130.0,1222.0,1.0,5.0,4.0,3.0,1.0,23.0,13.0,1234.0,2345.0,1.0,1.0,234.0,120.0
2.0,35.0,VAV-H2-533,ZoneEase VAV,HO2,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,HO2,00c848ac-7d7d-45b7-8935-63b0738a27ea,ROOM,1.0,320140.0,0.0,0.0,14244.0,6528.0,0.0,32.0,1.0,2.0,1783.9445,1.0,1000.0,1500.0,1.0,2548.492142,2548.492142,3420.0,,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,250.0,120.0
2.0,16.0,6-19-028-DVS-200/2010,11FLR/AHU3/VAV20,AHU-3,DVS-200,N.A,b5874f49-3492-4d2a-a89c-68ad48ead892,ROOM,0.0,1165.0,0.0,0.0,2352.0,1491.0,2.0,65.0,1.0,2.0,272.0,1.0,1000.0,1500.0,1.0,1360.0,1360.0,1530.0,1.0,0.0,0.0,3.0,1.0,28.0,18.0,0.0,0.0,1.0,1.0,91.0,120.0
2.0,0.0,"VAV BOX 14""",VAV BOX,PGB-VAV-K-1024,"VAV BOX 14""",PGB-VAV-K-1024,9d969437-aba1-4cb9-9d2c-50698f3011f0,ROOM,0.0,290.0,23.0,0.0,23675.0,8960.0,2.0,40.0,1.0,2.0,520.0,1.0,1000.0,1500.0,1.0,3600.0,3600.0,5240.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,225.0,120.0
3.0,14.0,15,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,0b86aa20-7f54-4d2f-94b0-32610c96a0a6,ROOM,0.0,131015.0,0.0,0.0,7186.0,3681.0,2.0,15.0,1.0,3.0,500.0,1.0,1000.0,1500.0,1.0,1600.0,1600.0,1600.0,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,29.0,120.0
2.0,303.0,VAV-304,ZoneEase VAV,1,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,3e47fbf2-b5ea-483c-b2c2-646368cd6d41,ROOM,0.0,1304.0,0.0,0.0,3955.0,2134.0,2.0,50.0,1.0,2.0,342.0,1.0,1000.0,1500.0,1.0,1702.8,1702.8,2304.0,1.0,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,262.0,120.0
2.0,1.0,Level 13 VAV 2,L13 VAV2,L13,L13 VAV2,13,008da006-15fb-44d7-9c6f-5b5c9e994483,ROOM,,1302.0,0.0,0.0,11629.0,5422.0,2.0,2.0,1.0,1.0,250.0,1.0,1000.0,1500.0,1.0,250.0,500.0,0.0,,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,0.0,120.0
2.0,17.0,09-22-57--200-20393,FB-4F-VAV-18,n.a,DVS 200 ,N.A,50f72904-d447-4808-8dc2-6deec5399a78,ROOM,0.0,6118.0,0.0,0.0,12078.0,5608.0,3.0,18.0,1.0,1.0,238.0,1.0,1000.0,1500.0,1.0,1309.0,1309.0,1530.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,114.0,120.0
3.0,88.0,89,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV,2a7dcfea-ad82-4848-9555-9670f967a5c7,ROOM,0.0,240216.0,0.0,0.0,16941.0,7626.0,2.0,89.0,1.0,2.0,510.0,1.0,1000.0,1500.0,1.0,1670.0,1670.0,1670.0,1.0,8.0,8.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,140.0,120.0
2.0,10.0,1A_16F_V8_10,1A_16F_V8_10,1A_16F_39,V8_VAV_5000_08,B,c8077013-9c6a-4a7c-a143-2b78eb767591,ROOM,0.0,2116039.0,1.0,0.0,16699.0,7524.0,2.0,39.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
10.0,8.0,12001-AP10,ZoneEase VAV009,12001,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO10 Cnt.,12001,e7d40de3-803e-4a68-94a7-e4f3a5006b91,ROOM,0.0,31.0,0.0,0.0,6785.0,3534.0,2.0,9.0,1.0,2.0,0.0,1.0,1000.0,1500.0,1.0,3398.021591,3398.021591,0.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,0.0,120.0
2.0,0.0,CDB-ITP-10,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,12F-VAV-14,a3fb1a9a-8793-4116-b0e8-57be7c4f6abc,ROOM,0.0,1214.0,15.0,0.0,16900.0,7611.0,2.0,16.0,1.0,2.0,340.0,1.0,800.0,1250.0,1.0,1700.0,1700.0,2720.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,121.0,120.0
2.0,10.0,4-22-04-DVS-150-10552,3RD FLR/VAV-7/BMS/VAV ROOM,BMS/VAV ROOM,DVS-150,N.A,b2b35eac-6905-4012-adac-faa93715ebc5,ROOM,0.0,307.0,0.0,0.0,10284.0,4880.0,2.0,11.0,1.0,1.0,153.0,1.0,1000.0,1500.0,1.0,765.0,765.0,1020.0,1.0,0.0,0.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,159.0,120.0
2.0,21.0,2B-8F-V6-20,2B-8F-V6-20,2B-8F-83,V6_VAV-5000-06,C,b712d5f2-9447-4c17-b5ac-dd60390ac3e7,ROOM,0.0,2408083.0,2.0,0.0,16437.0,7419.0,2.0,83.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,2.0,"1350 CFM, 10"" DIA 52",ZoneEase VAV,VAV-52,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,OVAL,8a50c3f5-7bdc-496b-b669-65586463a50e,ROOM,0.0,53.0,1.0,0.0,23396.0,10072.0,2.0,53.0,1.0,2.0,229.4,1.0,1000.0,1500.0,1.0,2293.7,2293.7,2633.5,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,248.8,120.0
2.0,9.0,VAV-31,AHU02-VAV-31,AHU02-VAV-31,AHU02-VAV-31,AHU-2,ce5a319f-18bd-4e73-8398-6152fd75bfbc,ROOM,0.0,1734.0,1.0,0.0,20816.0,9026.0,2.0,34.0,1.0,1.0,280.3,1.0,1000.0,1500.0,1.0,1974.3,1974.3,2718.4,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,193.0,120.0
2.0,20.0,VAV 21,VAV 21,RHS,RHS,AHU 03,e6272f4d-7064-45f4-9272-4d38996a14bd,ROOM,0.0,9021.0,0.0,0.0,24050.0,10358.0,2.0,22.0,1.0,1.0,408.0,0.0,1000.0,1500.0,1.0,2040.0,2040.0,2805.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,239.0,100.0
2.0,0.0,334,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,3VAV-34/3,90f2782d-9a33-4047-beff-d06dfbdb5506,ROOM,0.0,337.0,33.0,0.0,16577.0,7307.0,2.0,37.0,1.0,2.0,3024.0,1.0,1000.0,1500.0,1.0,5094.0,5094.0,5122.5,0.0,2.0,2.0,2.0,1.0,28.0,20.0,0.0,2000.0,1.0,1.0,250.0,120.0
2.0,0.0,VAV PID-150,VAV-57,FEMALE MEDICAL ROOM,0,VAV-57,0a84e315-2d27-4ae3-b762-9575063f4eab,ROOM,0.0,57.0,56.0,0.0,9928.0,4719.0,3.0,57.0,1.0,1.0,101.9406477,1.0,1000.0,1500.0,1.0,679.6043182,679.6043182,747.56475,1.0,0.0,2.777777778,3.0,0.0,30.0,18.33333333,0.0,2000.0,1.0,1.0,373.26,120.0
2.0,0.0,RSV-TU-1-I-08-L-(D-SA)-37F-1,VAV-37F-A,VAV-37F-A,VAV-37F-A,1,5acd4967-175b-4858-a3f4-7a2d751571a1,ROOM,0.0,37001.0,0.0,0.0,16009.0,7232.0,2.0,1.0,1.0,2.0,164.0,0.0,1000.0,1500.0,1.0,500.4,500.4,1870.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,282.0,120.0
2.0,0.0,VAV-AHU-72-01,ZoneEase VAV,72,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,b278cde0-552a-42d3-abc2-6308d9c7d4c6,ROOM,0.0,20249.0,0.0,0.0,3914.0,2114.0,2.0,5.0,1.0,2.0,346.0,1.0,1000.0,1500.0,1.0,1562.0,1562.0,2304.0,1.0,8.0,8.0,2.0,1.0,30.0,16.0,1000.0,2000.0,1.0,1.0,262.0,120.0
2.0,16.0,01-24-645--200-11794,S-VAV -45,N.A,DVS 200,N.A,c7817d4d-4ea5-4fae-9fac-d60211239a12,ROOM,0.0,2050.0,0.0,0.0,19472.0,8526.0,2.0,50.0,1.0,1.0,185.3,1.0,1000.0,1500.0,1.0,926.4,926.4,1652.0,1.0,0.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,222.0,120.0
1.0,1351.0,Box 1352,1,1,1,Room 1,0#0#0,ROOM,0.0,1352.0,0.0,0.0,333.0,333.0,2.0,109.0,1.0,2.0,1.0,1.0,1000.0,1500.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,23.0,11.0,1.0,1.0,1.0,1.0,0.0,120.0
2.0,30.0,TC-31,70235,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,874cbfa8-7617-4993-b4a7-87b9ccd3d57c,ROOM,0.0,70235.0,0.0,0.0,7546.0,3833.0,2.0,35.0,1.0,2.0,350.0,1.0,1000.0,1500.0,1.0,850.0,850.0,1530.0,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,299.0,120.0
2.0,0.0,E/150 LPS,MZ floor 25,krma,VAV,Dental Room 1,52a4b981-a0b9-470a-9e93-5042fe9566b7,ROOM,0.0,1025.0,24.0,0.0,4901.0,2507.0,3.0,25.0,1.0,2.0,600.0,1.0,1000.0,1500.0,1.0,600.0,1700.0,2000.0,0.0,4.0,4.0,3.0,0.0,30.0,16.0,0.0,0.0,1.0,0.0,60.0,120.0
2.0,0.0,AP-PI-SC-200,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,202,7651147f-a7f4-4b82-8771-bd52ed72a122,ROOM,0.0,54.0,52.0,0.0,20451.0,8886.0,2.0,54.0,1.0,1.0,170.0,0.0,1000.0,1500.0,1.0,680.0,680.0,1360.0,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,100.0,5.0
2.0,0.0,VAV-PID-O-150,91,91,0,VAV-91,c79569a1-8b4e-4880-aae6-cf371f7cb316,ROOM,0.0,311.0,90.0,0.0,27168.0,2192.0,3.0,91.0,1.0,2.0,85.0,1.0,1000.0,1500.0,1.0,850.0,850.0,935.0,1.0,0.0,5.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,360.0,120.0
6.0,25.0,TC-26,90230,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,1,4b1b9c28-d23e-411f-b9cd-4e9efffb050a,ROOM,0.0,90230.0,0.0,0.0,9228.0,3833.0,2.0,30.0,1.0,2.0,500.0,1.0,1000.0,1500.0,1.0,850.0,850.0,1530.0,0.0,4.0,4.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,299.0,120.0
2.0,23.0,2A-9F-V6-06,2A-9F-V6-06,2A-9F-55,V6_VAV-5000-06,A,5b15dbba-c96c-4e44-99c5-69221567978a,ROOM,0.0,2209055.0,0.0,0.0,25823.0,8124.0,2.0,55.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
3.0,13.0,RSV-TU-1-I-08-14,,,,RSV-TU-1-I-08,85fd0f3f-e115-4060-a00e-de50819d3fde,ROOM,0.0,10540.0,2.0,0.0,2193.0,1420.0,2.0,27.0,1.0,2.0,240.0,1.0,1000.0,1500.0,1.0,1430.0,1430.0,1870.0,0.0,,,2.0,0.0,,,0.0,2000.0,1.0,1.0,282.0,120.0
2.0,2.0,VAV-12,AHU01-VAV-12,AHU01-VAV-12,AHU01-VAV-12,AHU-01,06df2490-ab9e-4b2c-a5d1-86d3bb07ed3d,ROOM,0.0,506.0,0.0,0.0,27318.0,11751.0,2.0,6.0,1.0,1.0,98.0,1.0,1000.0,1500.0,1.0,490.0,490.0,550.0,1.0,7.2,7.2,3.0,1.0,28.0,22.0,0.0,2000.0,1.0,1.0,0.7,120.0
4.0,8.0,1A_9F_V8H_22,1A_9F_V8H_22,1A_9F_22,V8H_VAV_50E1_08,C,08a0d1cf-5475-4af2-aaa8-445d844fe21f,ROOM,0.0,2109022.0,2.0,0.0,16700.0,7524.0,2.0,22.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,3.0,GF-VAV-06,NPI BLOCK,Conference room,Duct line 3,OFFICE AREA -AHU-01,bca75583-a211-4f95-ae37-2bb5fe6d7cf1,ROOM,0.0,5.0,0.0,0.0,25247.0,9050.0,2.0,5.0,1.0,1.0,761.0,0.0,1000.0,1500.0,1.0,3808.0,3808.0,3988.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,250.0,100.0
2.0,0.0,VAV-PID-DS-100,VAV-54,VAV-L13-AHU3-021,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-54,8cbd77a1-a2ea-4d44-8341-3007dd3072bf,ROOM,0.0,1840.0,53.0,0.0,17706.0,7838.0,3.0,54.0,1.0,1.0,45.4,1.0,1000.0,1500.0,1.0,302.6,302.6,332.8,1.0,0.0,0.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,373.3,120.0
4.0,3.0,1A_6F_V8H_08,1A_6F_V8H_08,1A_6F_08,V8H_VAV_50E1_08,B,e42e08be-14a0-4787-a654-26820c1658ea,ROOM,0.0,2106008.0,1.0,0.0,16700.0,7524.0,2.0,8.0,1.0,4.0,223.0,1.0,1000.0,1500.0,1.0,1361.0,1361.0,1361.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,0.0,SY-RVAV-BL-S6,3F-AHU02-VAV-22,3F-AHU02-VAV-22,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,3F-AHU02-VAV-22,a1e82809-4128-40ac-a9cc-27c9d4724823,ROOM,0.0,125.0,21.0,0.0,13277.0,6053.0,2.0,25.0,1.0,2.0,26.01513744,1.0,1000.0,1500.0,1.0,260.1513744,260.1513744,935.0,1.0,4.0,4.0,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,230.0,120.0
2.0,56.0,RVAV - 55,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,Floor,7c64476a-ab3b-45f9-ad97-8dbcb75e3cbb,ROOM,0.0,1160.0,0.0,0.0,17964.0,7933.0,2.0,60.0,1.0,1.0,91.7,1.0,1000.0,1500.0,1.0,917.5,917.5,1699.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,167.7,120.0
2.0,0.0,VAV-PID-O-NS-300,AHU-04 E VAV-48,AHU-04 ,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,VAV-242,59888687-bba4-4cbf-87a8-bd7a70d56d32,ROOM,0.0,1242.0,62.0,0.0,19149.0,8401.0,3.0,63.0,1.0,1.0,387.4,1.0,1000.0,1500.0,1.0,2582.5,2582.5,2840.7,1.0,0.0,0.0,3.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,373.3,120.0
2.0,30.0,2A-7F-V6-A04,2A-7F-V6-A04,2A-7F-88,V6_VAV-5000-06,A,a00e60df-b947-48b1-b6c5-60388f6e8f6e,ROOM,0.0,2207088.0,0.0,0.0,18476.0,8124.0,2.0,88.0,1.0,4.0,112.0,1.0,1000.0,1500.0,1.0,763.0,763.0,763.0,0.0,3.0,3.0,2.0,0.0,28.0,18.0,0.0,2000.0,1.0,1.0,103.0,60.0
2.0,0.0,VDF-10,A-3 VAV-49,A-3 VAV-49,,A-3 VAV-49,bab1f7b2-7182-4b18-bdff-bf697401268f,ROOM,0.0,1549.0,48.0,0.0,3545.0,1965.0,2.0,49.0,1.0,2.0,136.0,1.0,1000.0,1500.0,1.0,1360.0,1360.0,2295.0,0.0,,,3.0,1.0,30.0,10.0,0.0,2000.0,1.0,1.0,135.0,120.0
2.0,0.0,VAV-PID-100,VAV-143,2.3,0,VAV-143,70727306-71c2-4981-824a-36ac09d60b2d,ROOM,0.0,143.0,4.0,0.0,10958.0,5145.0,3.0,16.0,1.0,1.0,33.98021591,1.0,1000.0,1500.0,1.0,169.9010796,169.9010796,186.8911875,1.0,0.0,2.777777778,3.0,0.0,30.0,18.33333333,0.0,2000.0,1.0,1.0,373.26,120.0
2.0,22.0,11F VAV 58,11F VAV 58,AHU 04,RHS,AHU 04,e6232ac9-7897-4e88-933e-367ffd32177d,ROOM,0.0,11058.0,1.0,0.0,24342.0,10493.0,2.0,59.0,1.0,1.0,51.0,0.0,1000.0,1500.0,1.0,255.0,255.0,400.0,1.0,4.0,4.0,3.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,239.0,100.0
2.0,0.0,OVAL-VAV PID-250,85,103,0,103,1a1e5be0-f2db-4267-845d-aaf41c6ba356,ROOM,0.0,103.0,102.0,0.0,2529.0,1569.0,3.0,103.0,1.0,2.0,238.0,1.0,1000.0,1500.0,1.0,2380.0,2380.0,2400.0,1.0,0.0,5.0,3.0,0.0,30.0,18.0,0.0,2000.0,1.0,1.0,360.0,120.0
2.0,8.0,CCS-3-1st F-AHU-16-VAV-123,ZoneEase VAV,Location,ZoneEase VAV Room Comfort Cnt. Solution incl. VAV and CO2 Cnt.,JOINT SECRETERY CABIN,76d1a808-576b-4d7d-8206-364b71d0de96,ROOM,0.0,73.0,1.0,0.0,19318.0,8456.0,2.0,73.0,1.0,2.0,340.0,1.0,1000.0,1500.0,1.0,2210.0,2210.0,2244.0,0.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,200.0,120.0
2.0,5.0,Z4-VAV-06,Z4-VAV-06,CIV-06,Z4-VAV-06,AHU-4,8a50cbf6-b203-4e27-a66e-75d0c0f359eb,ROOM,0.0,4007.0,0.0,0.0,23985.0,10325.0,1.0,68.0,1.0,1.0,68.0,0.0,1000.0,1500.0,1.0,339.8,339.8,424.8,1.0,4.0,4.0,2.0,1.0,28.0,18.0,0.0,2000.0,1.0,1.0,250.0,120.0
